timestamp,image_name,object_id,category,color,size_category,confidence,method,area_pixels,aspect_ratio,shape_category,circularity,solidity,extent,color_hsv,color_kmeans,confidence_hsv,confidence_kmeans,roi_image,ground_truth
2026-06-14T20:10:13.568607,images_jpeg.rf.3b52164747f55834b85ea8c0ee2bc987.jpg,1,Mouse,black,large,0.773,yolo,41207,1.08,oval,0.749,0.991,0.663,black,black,0.973,0.436,20260614_201013_568666.jpg,
2026-06-14T20:10:14.605762,modern-flash-drive-laptop-on-260nw-2628399191_webp.rf.abe04ac50b68c96bdbf1cb14d5e9356e.jpg,1,Flash Drive,red,large,0.552,yolo,35339,1.21,ring_like,0.44,0.873,0.638,gray,red,0.431,0.6,20260614_201014_897042.jpg,
2026-06-14T20:10:14.697320,modern-flash-drive-laptop-on-260nw-2628399191_webp.rf.abe04ac50b68c96bdbf1cb14d5e9356e.jpg,2,Flash Drive,white,long_thin,0.55,yolo,4986,6.29,rectangular,0.335,0.986,0.825,white,white,0.828,0.767,20260614_201014_897772.jpg,
2026-06-14T20:10:14.781727,modern-flash-drive-laptop-on-260nw-2628399191_webp.rf.abe04ac50b68c96bdbf1cb14d5e9356e.jpg,3,Flash Drive,black,medium,0.442,yolo,15954,1.1,ring_like,0.271,0.838,0.467,black,black,0.661,0.393,20260614_201014_898036.jpg,
2026-06-14T20:10:14.896969,modern-flash-drive-laptop-on-260nw-2628399191_webp.rf.abe04ac50b68c96bdbf1cb14d5e9356e.jpg,4,Headphones,white,large,0.347,yolo,56538,1.5,oval,0.449,0.934,0.927,silver,white,0.443,0.5,20260614_201014_898517.jpg,
2026-06-14T20:10:15.799809,photo_10_2026-05-24_15-36-01_jpg.rf.76b51f91e131e24e184fd7922739e357.jpg,1,Headphones,black,medium,0.871,yolo,25440,1.44,ring_like,0.253,0.697,0.464,black,black,0.852,0.538,20260614_201015_799892.jpg,
2026-06-14T20:10:16.716350,photo_15_2026-05-24_15-36-01_jpg.rf.3787cf0f02c7b758ff15e98145f5c183.jpg,1,Mouse,black,medium,0.916,yolo,31070,1.66,oval,0.732,0.997,0.74,black,black,1.0,0.646,20260614_201016_716420.jpg,
2026-06-14T20:10:17.459867,photo_16_2026-05-24_15-36-23_jpg.rf.68caac55c878a19a7e525d1059f990b2.jpg,1,USB-C Cable,black,medium,0.47,yolo,23855,1.04,ring_like,0.259,0.496,0.35,black,black,0.929,0.569,20260614_201017_459947.jpg,
2026-06-14T20:10:18.318615,photo_17_2026-05-24_15-36-23_jpg.rf.605e1756d499e4083003b6fbceceaab1.jpg,1,USB-C Cable,black,medium,0.49,yolo,15638,1.0,ring_like,0.12,0.261,0.193,black,black,0.892,0.461,20260614_201018_477905.jpg,
2026-06-14T20:10:18.416248,photo_17_2026-05-24_15-36-23_jpg.rf.605e1756d499e4083003b6fbceceaab1.jpg,2,USB-C Cable,black,medium,0.323,yolo,17468,1.05,ring_like,0.127,0.294,0.223,black,black,0.915,0.526,20260614_201018_478720.jpg,
2026-06-14T20:10:18.477833,photo_17_2026-05-24_15-36-23_jpg.rf.605e1756d499e4083003b6fbceceaab1.jpg,3,Charger Adapter,black,small,0.313,yolo,1275,2.4,oval,0.587,0.983,0.85,black,black,0.842,0.594,20260614_201018_479375.jpg,
2026-06-14T20:10:19.220006,photo_19_2026-05-24_15-36-01_jpg.rf.f3b3fb6c5e8041a744dd2bdd89494314.jpg,1,Mouse,black,medium,0.938,yolo,24586,1.91,oval,0.723,1.013,0.797,black,black,0.923,0.654,20260614_201019_220102.jpg,
2026-06-14T20:10:20.155965,photo_21_2026-05-24_15-36-01_jpg.rf.d9cee8fb51848f2b394762466747fb5f.jpg,1,Charger Adapter,black,medium,0.989,yolo,12249,2.18,oval,0.607,1.013,0.483,black,black,0.707,0.826,20260614_201020_156033.jpg,
2026-06-14T20:10:20.990161,photo_21_2026-05-24_15-36-23_jpg.rf.6e5da87a0c413439308db64acd167489.jpg,1,USB-C Cable,black,medium,0.505,yolo,3232,1.28,irregular,0.036,0.124,0.091,black,black,0.769,0.369,20260614_201020_990233.jpg,
2026-06-14T20:10:21.988130,photo_22_2026-05-24_15-36-23_jpg.rf.b13ce0da50dca6953db9a8b7c131696d.jpg,1,USB-C Cable,black,medium,0.773,yolo,11438,1.71,irregular,0.048,0.387,0.315,gray,black,0.634,0.5,20260614_201022_078557.jpg,
2026-06-14T20:10:22.078485,photo_22_2026-05-24_15-36-23_jpg.rf.b13ce0da50dca6953db9a8b7c131696d.jpg,2,USB-C Cable,black,medium,0.351,yolo,11859,1.16,irregular,0.047,0.4,0.223,silver,black,0.249,0.438,20260614_201022_079227.jpg,
2026-06-14T20:10:23.013308,photo_24_2026-05-24_15-36-01_jpg.rf.bb35c5ee5bb83d0e1348dca6fd3f0b0c.jpg,1,Charger Adapter,black,medium,0.997,yolo,14747,1.67,rectangular,0.398,0.822,0.69,black,gray,0.532,0.555,20260614_201023_013380.jpg,
2026-06-14T20:10:23.880280,photo_28_2026-05-24_15-36-01_jpg.rf.498079bac44c8dd99a300af25d7a43e9.jpg,1,Charger Adapter,black,small,0.708,yolo,4424,1.27,oval,0.554,0.904,0.71,black,black,0.829,0.512,20260614_201023_880338.jpg,
2026-06-14T20:10:24.608469,photo_2_2026-05-24_15-36-23_jpg.rf.23100cd340dd4afb5db1eb9b7014a5c6.jpg,1,USB-C Cable,black,medium,0.77,yolo,18414,1.21,ring_like,0.245,0.406,0.264,black,black,0.803,0.425,20260614_201024_697515.jpg,
2026-06-14T20:10:24.697455,photo_2_2026-05-24_15-36-23_jpg.rf.23100cd340dd4afb5db1eb9b7014a5c6.jpg,2,USB-C Cable,black,medium,0.557,yolo,21150,1.16,ring_like,0.083,0.423,0.287,black,black,0.824,0.437,20260614_201024_698275.jpg,
2026-06-14T20:10:25.875615,photo_32_2026-05-24_15-36-01_jpg.rf.fd9e73fc605d710e66d1a18ab60c7a35.jpg,1,Charger Adapter,silver,medium,0.977,yolo,5007,1.25,ring_like,0.437,0.851,0.64,silver,silver,0.781,0.8,20260614_201025_973760.jpg,
2026-06-14T20:10:25.973686,photo_32_2026-05-24_15-36-01_jpg.rf.fd9e73fc605d710e66d1a18ab60c7a35.jpg,2,Mouse,black,medium,0.723,yolo,22299,1.08,oval,0.817,0.998,0.742,black,black,0.957,0.75,20260614_201025_974272.jpg,
2026-06-14T20:10:26.838669,photo_32_2026-05-24_15-36-23_jpg.rf.d7235b9185c6b296b16798a1199198c2.jpg,1,Charger Adapter,white,large,0.996,yolo,16855,2.33,oval,0.445,0.916,0.538,white,white,0.827,0.596,20260614_201026_931940.jpg,
2026-06-14T20:10:26.931866,photo_32_2026-05-24_15-36-23_jpg.rf.d7235b9185c6b296b16798a1199198c2.jpg,2,Charger Adapter,white,medium,0.635,yolo,13798,1.61,oval,0.645,0.979,0.694,white,white,0.858,0.634,20260614_201026_932483.jpg,
2026-06-14T20:10:27.750746,photo_34_2026-05-24_15-36-01_jpg.rf.d4e5a38e1a685a13183a642ee8c0accb.jpg,1,Charger Adapter,black,medium,0.993,yolo,10483,1.65,ring_like,0.428,0.881,0.499,black,silver,0.332,0.663,20260614_201027_846103.jpg,
2026-06-14T20:10:27.846041,photo_34_2026-05-24_15-36-01_jpg.rf.d4e5a38e1a685a13183a642ee8c0accb.jpg,2,Mouse,black,medium,0.323,yolo,17181,1.55,oval,0.768,0.998,0.722,black,black,1.0,0.595,20260614_201027_939328.jpg,
2026-06-14T20:10:28.870140,photo_35_2026-05-24_15-36-23_jpg.rf.bd7b8d9d889a3aebf2b2781d12be3eea.jpg,1,Charger Adapter,white,medium,0.974,yolo,13140,2.31,rectangular,0.344,0.878,0.768,white,white,0.611,0.529,20260614_201028_870210.jpg,
2026-06-14T20:10:29.715453,photo_44_2026-05-24_15-36-23_jpg.rf.ce39c27d67aaaa5190c0db3355d6e24a.jpg,1,Headphones,silver,medium,0.677,yolo,24203,1.07,ring_like,0.165,0.501,0.322,silver,silver,0.45,0.483,20260614_201029_715510.jpg,
2026-06-14T20:10:30.608800,photo_48_2026-05-24_15-36-01_jpg.rf.3a4d6a64b5b8a6b987296db22ea92e7a.jpg,1,Headphones,black,medium,0.846,yolo,29435,1.22,ring_like,0.384,0.649,0.438,black,black,0.748,0.424,20260614_201030_808874.jpg,
2026-06-14T20:10:30.731468,photo_48_2026-05-24_15-36-01_jpg.rf.3a4d6a64b5b8a6b987296db22ea92e7a.jpg,2,Headphones,black,medium,0.647,yolo,30570,1.12,ring_like,0.214,0.681,0.442,black,black,0.753,0.457,20260614_201030_809980.jpg,
2026-06-14T20:10:30.808802,photo_48_2026-05-24_15-36-01_jpg.rf.3a4d6a64b5b8a6b987296db22ea92e7a.jpg,3,Charger Adapter,black,small,0.39,yolo,3847,1.47,ring_like,0.496,0.889,0.534,black,silver,0.309,0.733,20260614_201030_810881.jpg,
2026-06-14T20:10:31.792033,photo_53_2026-05-24_15-36-23_jpg.rf.1605f73cd640552350630657fba9b80a.jpg,1,Charger Adapter,white,small,0.868,yolo,1442,1.47,oval,0.714,1.003,0.756,white,white,0.633,0.584,20260614_201031_958306.jpg,
2026-06-14T20:10:31.899596,photo_53_2026-05-24_15-36-23_jpg.rf.1605f73cd640552350630657fba9b80a.jpg,2,Mouse,black,medium,0.777,yolo,24620,1.95,oval,0.688,0.993,0.712,black,gray,0.541,0.469,20260614_201031_958677.jpg,
2026-06-14T20:10:31.958226,photo_53_2026-05-24_15-36-23_jpg.rf.1605f73cd640552350630657fba9b80a.jpg,3,Flash Drive,white,small,0.457,yolo,1442,1.47,oval,0.714,1.003,0.756,white,white,0.633,0.584,20260614_201031_959121.jpg,
2026-06-14T20:10:33.039751,photo_54_2026-05-24_15-36-01_jpg.rf.399601b9a4e5ec8b4f2e3acfc4955b4e.jpg,1,Mouse,black,medium,0.847,yolo,4592,3.71,irregular,0.337,0.96,0.537,black,black,1.0,0.785,20260614_201033_149879.jpg,
2026-06-14T20:10:33.149807,photo_54_2026-05-24_15-36-01_jpg.rf.399601b9a4e5ec8b4f2e3acfc4955b4e.jpg,2,Headphones,black,medium,0.559,yolo,30702,1.17,ring_like,0.214,0.691,0.475,black,black,0.87,0.509,20260614_201033_150283.jpg,
2026-06-14T20:10:34.041305,photo_55_2026-05-24_15-36-23_jpg.rf.40347edf2ed74049780978d95eef2401.jpg,1,Mouse,black,medium,0.437,yolo,22276,1.13,oval,0.832,0.996,0.842,black,silver,0.434,0.516,20260614_201034_041366.jpg,
2026-06-14T20:10:34.890842,photo_56_2026-05-24_15-36-01_jpg.rf.dffeef7dc663a0248cdc81aebf0b2861.jpg,1,Charger Adapter,black,medium,0.382,yolo,5775,1.65,oval,0.492,0.901,0.574,black,gray,0.45,0.467,20260614_201034_890897.jpg,
2026-06-14T20:10:35.869015,photo_57_2026-05-24_15-36-01_jpg.rf.b8081746ff5962173ba4915533271edf.jpg,1,Charger Adapter,gray,small,0.921,yolo,4014,1.15,ring_like,0.432,0.828,0.622,gray,silver,0.939,0.588,20260614_201035_954885.jpg,
2026-06-14T20:10:35.954826,photo_57_2026-05-24_15-36-01_jpg.rf.b8081746ff5962173ba4915533271edf.jpg,2,Headphones,black,large,0.585,yolo,31229,1.74,oval,0.464,0.88,0.729,black,black,0.831,0.569,20260614_201035_955291.jpg,
2026-06-14T20:10:36.874003,photo_64_2026-05-24_15-36-01_jpg.rf.ff30747cf4cbd870cb69353111b8d375.jpg,1,Headphones,black,large,0.93,yolo,33790,1.29,ring_like,0.491,0.851,0.572,black,black,0.771,0.465,20260614_201036_951555.jpg,
2026-06-14T20:10:36.951491,photo_64_2026-05-24_15-36-01_jpg.rf.ff30747cf4cbd870cb69353111b8d375.jpg,2,Mouse,black,small,0.846,yolo,3652,2.32,oval,0.447,0.996,0.56,black,black,1.0,0.865,20260614_201036_952308.jpg,
2026-06-14T20:10:37.942354,photo_65_2026-05-24_15-36-01_jpg.rf.4913ae78c04afa2508212a39f6d39a57.jpg,1,Headphones,black,medium,0.743,yolo,26889,1.43,ring_like,0.275,0.719,0.435,black,black,0.772,0.423,20260614_201038_042275.jpg,
2026-06-14T20:10:38.042187,photo_65_2026-05-24_15-36-01_jpg.rf.4913ae78c04afa2508212a39f6d39a57.jpg,2,Headphones,black,large,0.275,yolo,27223,1.51,ring_like,0.191,0.657,0.404,black,black,0.829,0.434,20260614_201038_043307.jpg,
2026-06-14T20:10:39.072139,photo_75_2026-05-24_15-36-01_jpg.rf.022fb3af505b083952d3b7361e72a21b.jpg,1,Headphones,black,large,0.368,yolo,26403,1.77,ring_like,0.429,0.715,0.454,black,black,0.822,0.581,20260614_201039_072208.jpg,
2026-06-14T20:10:39.825861,photo_85_2026-05-24_15-36-01_jpg.rf.8811e7a837732e6e6fbc5ff004b1aa10.jpg,1,USB-C Cable,black,medium,0.733,yolo,15597,2.2,ring_like,0.114,0.562,0.377,black,black,0.935,0.591,20260614_201039_825943.jpg,
2026-06-14T20:10:40.636050,photo_95_2026-05-24_15-36-01_jpg.rf.3711bf1fdb2679f76e7658df03a2fc6e.jpg,1,USB-C Cable,black,large,0.869,yolo,35369,1.26,ring_like,0.531,0.716,0.558,black,black,0.898,0.533,20260614_201040_636119.jpg,
2026-06-14T20:10:41.484462,photo_99_2026-05-24_15-36-01_jpg.rf.1bfa7a3b1cda951c08b56e3943d5a0c5.jpg,1,USB-C Cable,black,medium,0.435,yolo,15613,1.07,irregular,0.06,0.44,0.27,black,black,0.881,0.466,20260614_201041_484530.jpg,
2026-06-14T20:10:42.483464,photo_9_2026-05-24_15-36-01_jpg.rf.759227dfae46c67259d5b7b849e38350.jpg,1,Headphones,black,medium,0.712,yolo,12059,1.17,ring_like,0.096,0.366,0.194,black,black,0.785,0.454,20260614_201042_659174.jpg,
2026-06-14T20:10:42.588688,photo_9_2026-05-24_15-36-01_jpg.rf.759227dfae46c67259d5b7b849e38350.jpg,2,Headphones,black,medium,0.425,yolo,10302,1.23,irregular,0.072,0.312,0.171,black,black,0.852,0.552,20260614_201042_660216.jpg,
2026-06-14T20:10:42.659074,photo_9_2026-05-24_15-36-01_jpg.rf.759227dfae46c67259d5b7b849e38350.jpg,3,USB-C Cable,black,medium,0.262,yolo,9629,1.26,ring_like,0.32,0.723,0.569,black,black,0.916,0.864,20260614_201042_661003.jpg,
2026-06-14T20:14:39.256079,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260614_201439_451808.jpg,
2026-06-14T20:14:39.376523,Image_43.jpg,2,Charger Adapter,silver,medium,0.607,yolo,118948,1.51,oval,0.711,0.988,0.897,silver,silver,0.568,0.374,20260614_201439_453457.jpg,
2026-06-14T20:16:46.440075,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260614_201646_637785.jpg,
2026-06-14T20:16:46.560440,Image_43.jpg,2,Charger Adapter,silver,medium,0.607,yolo,118948,1.51,oval,0.711,0.988,0.897,silver,silver,0.568,0.374,20260614_201646_639563.jpg,
2026-06-14T20:17:52.094373,01ebc3ce9219b7cfaf75624bde1348922fa67727.jpg,1,Mouse,white,large,0.737,yolo,107816,1.4,oval,0.799,0.997,0.921,white,white,0.95,0.449,20260614_201752_126209.jpg,
2026-06-14T20:19:13.699774,Image_2.jpeg,1,Headphones,black,medium,0.942,yolo,646370,1.3,oval,0.508,0.947,0.723,black,black,0.549,0.568,20260614_201914_386482.jpg,
2026-06-14T20:19:13.854679,Image_2.jpeg,2,Flash Drive,black,small,0.524,yolo,20788,2.0,block,0.412,0.887,0.562,black,black,0.761,0.758,20260614_201914_394593.jpg,
2026-06-14T20:19:14.022997,Image_2.jpeg,3,Mouse,black,small,0.392,yolo,41476,2.66,irregular,0.367,0.924,0.565,black,black,0.075,0.571,20260614_201914_395054.jpg,
2026-06-14T20:19:14.187625,Image_2.jpeg,4,Mouse,black,small,0.303,yolo,21164,1.79,block,0.389,0.856,0.512,black,black,0.748,0.748,20260614_201914_395836.jpg,
2026-06-14T20:19:28.611253,8L6lQWJdNMM.jpg,1,Flash Drive,black,medium,0.63,yolo,28088,2.9,rectangular,0.557,0.988,0.969,black,black,0.781,0.796,20260614_201928_656814.jpg,
2026-06-14T20:27:13.850406,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260614_202713_922689.jpg,
2026-06-14T20:28:03.546608,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260614_202803_624800.jpg,
2026-06-14T20:47:53.116528,Image_2.jpeg,1,Headphones,black,medium,0.942,yolo,646370,1.3,oval,0.508,0.947,0.723,black,black,0.549,0.568,20260614_204753_458213.jpg,
2026-06-14T20:47:53.267483,Image_2.jpeg,2,Flash Drive,black,small,0.524,yolo,20788,2.0,block,0.412,0.887,0.562,black,black,0.761,0.758,20260614_204753_464568.jpg,
2026-06-20T20:58:21.204232,Image_42.jpg,1,Charger Adapter,silver,medium,0.999,yolo,125720,1.43,oval,0.519,0.919,0.743,silver,silver,0.657,0.595,20260620_205821_205175.jpg,
2026-06-20T20:58:21.604789,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260620_205821_605902.jpg,
2026-06-20T20:58:21.948109,Image_44.jpg,1,Charger Adapter,silver,medium,1.0,yolo,84304,1.87,rectangular,0.372,0.835,0.709,silver,silver,0.631,0.608,20260620_205821_949014.jpg,
2026-06-20T20:58:22.333566,Image_45.jpg,1,Charger Adapter,black,medium,1.0,yolo,120148,1.06,block,0.35,0.834,0.524,black,black,0.758,0.471,20260620_205822_334544.jpg,
2026-06-20T20:58:22.700271,Image_46.jpg,1,Charger Adapter,silver,medium,0.995,yolo,130632,1.57,rectangular,0.329,0.797,0.672,silver,silver,0.681,0.63,20260620_205822_701016.jpg,
2026-06-20T20:58:23.047501,Image_47.jpg,1,Charger Adapter,gray,medium,0.986,yolo,172652,2.26,rectangular,0.406,0.886,0.786,gray,silver,0.83,0.542,20260620_205823_048434.jpg,
2026-06-20T20:58:23.681358,Image_6.jpeg,1,Charger Adapter,silver,medium,0.979,yolo,131299,1.6,oval,0.429,0.872,0.745,silver,white,0.844,0.59,20260620_205823_683886.jpg,
2026-06-20T20:58:40.217071,Image_42.jpg,1,Charger Adapter,silver,medium,0.999,yolo,125720,1.43,oval,0.519,0.919,0.743,silver,silver,0.657,0.595,20260620_205840_218037.jpg,
2026-06-20T20:58:40.595596,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260620_205840_596806.jpg,
2026-06-20T20:58:40.941711,Image_44.jpg,1,Charger Adapter,silver,medium,1.0,yolo,84304,1.87,rectangular,0.372,0.835,0.709,silver,silver,0.631,0.608,20260620_205840_942539.jpg,
2026-06-20T20:58:41.293734,Image_45.jpg,1,Charger Adapter,black,medium,1.0,yolo,120148,1.06,block,0.35,0.834,0.524,black,black,0.758,0.471,20260620_205841_294697.jpg,
2026-06-20T20:58:41.672295,Image_46.jpg,1,Charger Adapter,silver,medium,0.995,yolo,130632,1.57,rectangular,0.329,0.797,0.672,silver,silver,0.681,0.63,20260620_205841_675384.jpg,
2026-06-20T20:58:42.043807,Image_47.jpg,1,Charger Adapter,gray,medium,0.986,yolo,172652,2.26,rectangular,0.406,0.886,0.786,gray,silver,0.83,0.542,20260620_205842_044715.jpg,
2026-06-20T20:58:42.583299,Image_6.jpeg,1,Charger Adapter,silver,medium,0.979,yolo,131299,1.6,oval,0.429,0.872,0.745,silver,white,0.844,0.59,20260620_205842_586117.jpg,
2026-06-20T20:58:54.012018,Image_42.jpg,1,Mouse,black,medium,0.858,combined,110780,1.26,rectangular,0.41,0.891,0.607,gray,black,0.975,0.507,20260620_205854_012077.jpg,
2026-06-20T20:58:57.167207,Image_43.jpg,1,Headphones,silver,medium,0.662,combined,34028,2.47,irregular,0.4,0.862,0.552,silver,silver,0.849,0.46,20260620_205857_167811.jpg,
2026-06-20T20:58:59.920964,Image_44.jpg,1,USB-C Cable,white,long_thin,0.437,combined,14355,4.2,irregular,0.052,0.373,0.267,white,white,0.575,0.51,20260620_205859_921017.jpg,
2026-06-20T20:59:03.019445,Image_45.jpg,1,Flash Drive,black,small,0.753,combined,2742,1.11,oval,0.782,0.987,0.661,black,black,0.991,0.468,20260620_205903_019499.jpg,
2026-06-20T20:59:07.822572,Image_46.jpg,1,USB-C Cable,silver,medium,0.405,combined,47244,1.56,irregular,0.073,0.292,0.23,silver,silver,0.533,0.407,20260620_205907_822633.jpg,
2026-06-20T20:59:13.614170,Image_47.jpg,1,Unknown Object,black,long_thin,0.259,combined,13420,4.0,rectangular,0.354,0.881,0.666,black,black,0.865,0.395,20260620_205913_614243.jpg,
2026-06-20T20:59:13.614201,Image_47.jpg,2,Unknown Object,black,long_thin,0.3,combined,3397,9.64,irregular,0.164,0.908,0.564,black,black,1.0,0.385,20260620_205913_614774.jpg,
2026-06-20T20:59:31.326564,Image_6.jpeg,1,Charger Adapter,silver,small,0.503,combined,90661,1.69,block,0.114,0.523,0.441,silver,white,0.599,0.519,20260620_205931_326629.jpg,
2026-06-21T12:45:14.286003,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260621_124514_418843.jpg,
